"Date","Group","SF","Normalized_TWF","pLWP","mLWP"
"2019-12-09","Drought-sensitive understory",0.724524108041564,0.165896706259144,-1.10585519922255,-1.16379980563654
"2019-12-09","Drought-tolerant canopy",6.69515686691481,3.06448082395364,-0.578622012907728,-0.878726271460965
"2019-12-09","Drought-tolerant understory",2.79699700801711,0.953906060990081,-0.576054421768707,-0.69682547044792
"2019-12-10","Drought-sensitive canopy",43.4398753291994,22.1011278671905,-0.728746355685131,-1.3769866615406
"2019-12-10","Drought-sensitive understory",0.825979455731494,0.147463738897017,-0.873906705539359,-1.02739067055394
"2019-12-10","Drought-tolerant canopy",6.84894801762269,3.05526434027258,-0.559332810047096,-0.915915451895043
"2019-12-10","Drought-tolerant understory",2.91425367521223,1.34560661743528,-0.546326530612245,-0.716957770121035
"2019-12-11","Drought-sensitive canopy",45.0321252511823,18.8569256114561,-0.674020084224166,-1.36940231456266
"2019-12-11","Drought-sensitive understory",0.924654777979557,0.110597804172763,-0.653814382896016,-0.907563977972141
"2019-12-11","Drought-tolerant canopy",7.00211845804448,3.13360445156162,-0.540359904645619,-0.945841161861569
"2019-12-11","Drought-tolerant understory",3.02929050600111,1.38247255215954,-0.517998866213151,-0.738312792649527
"2019-12-12","Drought-sensitive canopy",46.6018210426522,23.5941982235228,-0.634927113702624,-1.35477113168658
"2019-12-12","Drought-sensitive understory",1.02063342583025,0.350226379880416,-0.489528668610301,-0.822405247813411
"2019-12-12","Drought-tolerant canopy",7.1550190590755,3.67276874690384,-0.524708703994418,-0.963361192095885
"2019-12-12","Drought-tolerant understory",3.14226852199066,1.13362749277082,-0.493435374149659,-0.751176119798569
"2019-12-13","Drought-sensitive canopy",48.1497178719322,27.1287197152107,-0.62,-1.32666666666667
"2019-12-13","Drought-sensitive understory",1.11399875032807,0.824875289455191,-0.425,-0.79
"2019-12-13","Drought-tolerant canopy",7.30800069161106,3.1013467586779,-0.515384615384616,-0.963333333333333
"2019-12-13","Drought-tolerant understory",3.2533487447878,1.62210112786719,-0.475,-0.745833333333333
"2019-12-14","Drought-sensitive canopy",49.6765709073452,25.1517839656225,-0.612292100513675,-1.28723106825148
"2019-12-14","Drought-sensitive understory",1.20483410251751,0.783401112890404,-0.435495626822158,-0.777249757045675
"2019-12-14","Drought-tolerant canopy",7.46141422654648,3.36401654358821,-0.511385836385837,-0.947471655328798
"2019-12-14","Drought-tolerant understory",3.36269219599942,1.61288464418613,-0.461904761904761,-0.72552257266543
"2019-12-15","Drought-sensitive canopy",51.1817672344128,26.2808032165528,-0.592058864362071,-1.2428907826867
"2019-12-15","Drought-sensitive understory",1.29323130699753,0.640545615833919,-0.463046647230321,-0.743780369290573
"2019-12-15","Drought-tolerant canopy",7.61553451523147,3.25341873941544,-0.50970695970696,-0.920918367346938
"2019-12-15","Drought-tolerant understory",3.47049744581129,1.52071980737549,-0.451785714285714,-0.699958256029684
"2019-12-16","Drought-sensitive canopy",52.6635263692624,25.5250515547056,-0.563635985006247,-1.19364580997234
"2019-12-16","Drought-sensitive understory",1.37912045844108,0.589854955588069,-0.501749271137026,-0.696763848396501
"2019-12-16","Drought-tolerant canopy",7.76996819427442,3.32254236702342,-0.510347985347985,-0.883673469387754
"2019-12-16","Drought-tolerant understory",3.57664631566894,1.63592585338879,-0.444642857142857,-0.669140383426097
"2019-12-17","Drought-sensitive canopy",54.1208521261261,23.0273844771374,-0.531359155907261,-1.1394961501084
"2019-12-17","Drought-sensitive understory",1.4623423130037,0.571421988225942,-0.545699708454811,-0.643372206025267
"2019-12-17","Drought-tolerant canopy",7.92406381245866,3.25802698125598,-0.513308913308913,-0.835736961451247
"2019-12-17","Drought-tolerant understory",3.68082470406894,1.72809069019942,-0.44047619047619,-0.633068954854669
"2019-12-18","Drought-sensitive canopy",55.5527483192359,21.6172624739346,-0.49956407052617,-1.08044180309486
"2019-12-18","Drought-sensitive understory",1.54273762684093,0.552989020863815,-0.58899416909621,-0.590777453838678
"2019-12-18","Drought-tolerant canopy",8.07716991856752,2.75572862063801,-0.518589743589743,-0.777108843537414
"2019-12-18","Drought-tolerant understory",3.78271850950785,1.77417310860474,-0.439285714285714,-0.591743970315399
"2019-12-19","Drought-sensitive canopy",56.9582187628238,24.34994988537,-0.472586422324032,-1.01648276893175
"2019-12-19","Drought-sensitive understory",1.62014715610828,0.354834621720948,-0.625728862973761,-0.546151603498542
"2019-12-19","Drought-tolerant canopy",8.22863506138435,2.98153247082407,-0.526190476190476,-0.707789115646258
"2019-12-19","Drought-tolerant understory",3.88201363048225,1.37786431031901,-0.441071428571428,-0.545165429808287
"2019-12-20","Drought-sensitive canopy",58.3362672711219,27.5572862063801,NA,NA
"2019-12-20","Drought-sensitive understory",1.6944116569613,0.870957707860508,NA,NA
"2019-12-20","Drought-tolerant canopy",8.37780778969247,2.58983191437887,NA,NA
"2019-12-20","Drought-tolerant understory",3.97839596548869,2.05527586087718,NA,NA
"2019-12-21","Drought-sensitive canopy",59.6858976583622,32.4420225573438,NA,NA
"2019-12-21","Drought-sensitive understory",1.7653718855555,0.97694727019274,NA,NA
"2019-12-21","Drought-tolerant canopy",8.52403665227522,3.90778908077096,NA,NA
"2019-12-21","Drought-tolerant understory",4.07155141302373,2.03223465167452,NA,NA
"2019-12-22","Drought-sensitive canopy",61.0061137387767,25.5434845220677,NA,NA
"2019-12-22","Drought-sensitive understory",1.83286859804642,0.815658805774127,NA,NA
"2019-12-22","Drought-tolerant canopy",8.66667019791592,3.64051105402012,NA,NA
"2019-12-22","Drought-tolerant understory",4.16116587158395,1.77878135044527,NA,NA
"2019-12-23","Drought-sensitive canopy",62.2959193265975,15.5896821465191,NA,NA
"2019-12-23","Drought-sensitive understory",1.89674255058959,0.580638471907006,NA,NA
"2019-12-23","Drought-tolerant canopy",8.80505697539792,3.08291379131577,NA,NA
"2019-12-23","Drought-tolerant understory",4.24692523966591,1.15206046013295,NA,NA
"2019-12-24","Drought-sensitive canopy",63.5543182360566,18.5435651662999,NA,NA
"2019-12-24","Drought-sensitive understory",1.95683449934053,0.608287922950197,NA,NA
"2019-12-24","Drought-tolerant canopy",8.93854553350455,3.32715060886395,NA,NA
"2019-12-24","Drought-tolerant understory",4.32851541576617,1.14284397645188,NA,NA
"2019-12-25","Drought-sensitive canopy",64.780314281386,29.7369845969516,NA,NA
"2019-12-25","Drought-sensitive understory",2.01298520045478,0.857132982338913,NA,NA
"2019-12-25","Drought-tolerant canopy",9.06648442101913,4.19810831672446,NA,NA
"2019-12-25","Drought-tolerant understory",4.40562229838131,2.21195608345526,NA,NA
"2019-12-26","Drought-sensitive canopy",65.9727048500461,36.1470489971314,NA,NA
"2019-12-26","Drought-sensitive understory",2.06658918541534,0.829483531295722,NA,NA
"2019-12-26","Drought-tolerant canopy",9.19798251307934,4.0875105125517,NA,NA
"2019-12-26","Drought-tolerant understory",4.48092467797081,1.7833895922858,NA,NA
"2019-12-27","Drought-sensitive canopy",67.1318305020742,28.5710994112971,NA,NA
"2019-12-27","Drought-sensitive understory",2.11882756922122,0.999988479395399,NA,NA
"2019-12-27","Drought-tolerant canopy",9.34038361805583,4.25340721881084,NA,NA
"2019-12-27","Drought-tolerant understory",4.55670064294906,1.9861522332692,NA,NA
"2019-12-28","Drought-sensitive canopy",68.2590098105681,24.5481042845128,NA,NA
"2019-12-28","Drought-sensitive understory",2.16922098330204,0.626720890312324,NA,NA
"2019-12-28","Drought-tolerant canopy",9.49038868458143,3.67737698874437,NA,NA
"2019-12-28","Drought-tolerant understory",4.63203503874488,1.25344178062465,NA,NA
"2019-12-29","Drought-sensitive canopy",69.3555613486252,37.7368924321148,NA,NA
"2019-12-29","Drought-sensitive understory",2.21729005908737,0.843308256817318,NA,NA
"2019-12-29","Drought-tolerant canopy",9.64469866128895,5.1888803124388,NA,NA
"2019-12-29","Drought-tolerant understory",4.70601271078713,2.22117256713632,NA,NA
"2019-12-30","Drought-sensitive canopy",70.4228036893431,30.5987258211311,NA,NA
"2019-12-30","Drought-sensitive understory",2.26255542800681,1.19353463669773,NA,NA
"2019-12-30","Drought-tolerant canopy",9.80001449681123,4.69579843550189,NA,NA
"2019-12-30","Drought-tolerant understory",4.77771850450464,2.30872916210643,NA,NA
"2019-12-31","Drought-sensitive canopy",71.4620554058196,32.9904033363671,NA,NA
"2019-12-31","Drought-sensitive understory",2.30453772148995,1.19814287853827,NA,NA
"2019-12-31","Drought-tolerant canopy",9.95303713978108,5.05524129906337,NA,NA
"2019-12-31","Drought-tolerant understory",4.84623726532627,2.66817202566791,NA,NA
"2020-01-01","Drought-sensitive canopy",72.474635071152,39.0963237750717,NA,NA
"2020-01-01","Drought-sensitive understory",2.34275757096639,1.10597804172763,NA,NA
"2020-01-01","Drought-tolerant canopy",10.1004675388313,4.73266437022615,NA,NA
"2020-01-01","Drought-tolerant understory",4.91065383868084,2.37324454787387,NA,NA
"2020-01-02","Drought-sensitive canopy",73.4618612584381,38.5202935450053,NA,NA
"2020-01-02","Drought-sensitive understory",2.37673560786571,0.999988479395399,NA,NA
"2020-01-02","Drought-tolerant canopy",10.2390066425948,5.68657043121623,NA,NA
"2020-01-02","Drought-tolerant understory",4.97005306999721,2.3041209202659,NA,NA
"2020-01-03","Drought-sensitive canopy",74.4250525407755,38.630891349178,NA,NA
"2020-01-03","Drought-sensitive understory",2.40599246361751,1.6958329973157,NA,NA
"2020-01-03","Drought-tolerant canopy",10.3653553997043,5.63587977097038,NA,NA
"2020-01-03","Drought-tolerant understory",5.02351980470422,2.95388301978088,NA,NA
"2020-01-04","Drought-sensitive canopy",75.3655274912616,39.7414776327462,NA,NA
"2020-01-04","Drought-sensitive understory",2.43004876965137,1.80182255964793,NA,NA
"2020-01-04","Drought-tolerant canopy",10.4762147587927,5.29486987477103,NA,NA
"2020-01-04","Drought-tolerant understory",5.07013888823071,3.12899620972109,NA,NA
"2020-01-05","Drought-sensitive canopy",76.2846046829942,43.8382046289789,NA,NA
"2020-01-05","Drought-sensitive understory",2.4484251573969,1.06450386516284,NA,NA
"2020-01-05","Drought-tolerant canopy",10.5682856684928,5.74186933330261,NA,NA
"2020-01-05","Drought-tolerant understory",5.10899516600553,2.87093466665131,NA,NA
"2020-01-06","Drought-sensitive canopy",77.1509585105134,39.133189709796,NA,NA
"2020-01-06","Drought-sensitive understory",2.45621862656699,1.12901925093029,NA,NA
"2020-01-06","Drought-tolerant canopy",10.6356423698175,5.05984954090391,NA,NA
"2020-01-06","Drought-tolerant understory",5.13419193412987,2.391677515236,NA,NA
"2020-01-07","Drought-sensitive canopy",77.9425164714761,45.736800267278,NA,NA
"2020-01-07","Drought-sensitive understory",2.45071727475274,1.32256540823262,NA,NA
"2020-01-07","Drought-tolerant canopy",10.6777572732371,5.55293141784081,NA,NA
"2020-01-07","Drought-tolerant understory",5.14286019974366,2.66817202566791,NA,NA
"2020-01-08","Drought-sensitive canopy",78.6744767936546,35.5664105252244,NA,NA
"2020-01-08","Drought-sensitive understory",2.43472838020103,1.10597804172763,NA,NA
"2020-01-08","Drought-tolerant canopy",10.6994285815707,5.10132371746869,NA,NA
"2020-01-08","Drought-tolerant understory",5.13862637483387,2.20734784161473,NA,NA
"2020-01-09","Drought-sensitive canopy",79.3620377048212,21.386850381908,NA,NA
"2020-01-09","Drought-sensitive understory",2.41105922115875,0.880174191541572,NA,NA
"2020-01-09","Drought-tolerant canopy",10.7054544976372,3.80179951843873,NA,NA
"2020-01-09","Drought-tolerant understory",5.12511687138745,1.6958329973157,NA,NA
"2020-01-10","Drought-sensitive canopy",80.0203974327484,33.4696604877824,NA,NA
"2020-01-10","Drought-sensitive understory",2.38251707587279,1.02763793043859,NA,NA
"2020-01-10","Drought-tolerant canopy",10.7006332242555,4.76031382126934,NA,NA
"2020-01-10","Drought-tolerant understory",5.10595810139137,2.28568795290377,NA,NA
"2020-01-11","Drought-sensitive canopy",80.6647542052084,39.8336424695568,NA,NA
"2020-01-11","Drought-sensitive understory",2.35190922259003,1.22118408774092,NA,NA
"2020-01-11","Drought-tolerant canopy",10.6897629642446,5.42850888814645,NA,NA
"2020-01-11","Drought-tolerant understory",5.08477647683259,2.96309950346194,NA,NA
"2020-01-12","Drought-sensitive canopy",81.3103062499737,43.2253084641882,NA,NA
"2020-01-12","Drought-sensitive understory",2.32204293955736,1.54836925841868,NA,NA
"2020-01-12","Drought-tolerant canopy",10.6776419204234,5.70039515673783,NA,NA
"2020-01-12","Drought-tolerant understory",5.06519840969807,3.06908906579417,NA,NA
"2020-01-13","Drought-sensitive canopy",81.9722517948166,40.6354765498093,NA,NA
"2020-01-13","Drought-sensitive understory",2.29572550502166,1.41933848688379,NA,NA
"2020-01-13","Drought-tolerant canopy",10.669068295611,4.77413854679093,NA,NA
"2020-01-13","Drought-tolerant understory",5.05085031197476,2.89397587585397,NA,NA
"2020-01-14","Drought-sensitive canopy",82.6657890675095,41.9396089906798,NA,NA
"2020-01-14","Drought-sensitive understory",2.27576419722981,1.01381320491699,NA,NA
"2020-01-14","Drought-tolerant canopy",10.6688402926262,5.02298360617965,NA,NA
"2020-01-14","Drought-tolerant understory",5.04535859564963,2.52992477045195,NA,NA
"2020-01-15","Drought-sensitive canopy",83.4061162958247,34.0825566525731,NA,NA
"2020-01-15","Drought-sensitive understory",2.26496629442871,0.811050563933595,NA,NA
"2020-01-15","Drought-tolerant canopy",10.6817561142881,4.5944171150102,NA,NA
"2020-01-15","Drought-tolerant understory",5.05234967270963,2.05066761903665,NA,NA
"2020-01-16","Drought-sensitive canopy",84.1709343696077,17.7601640534095,NA,NA
"2020-01-16","Drought-sensitive understory",2.25536477378387,0.562205504544878,NA,NA
"2020-01-16","Drought-tolerant canopy",10.6933368398962,3.42392368751512,NA,NA
"2020-01-16","Drought-tolerant understory",5.06216796207811,1.0875450743655,NA,NA
"2020-01-17","Drought-sensitive canopy",84.9272549767267,38.1332012304006,NA,NA
"2020-01-17","Drought-sensitive understory",2.2383357374947,0.880174191541572,NA,NA
"2020-01-17","Drought-tolerant canopy",10.6883158006932,4.84326217439891,NA,NA
"2020-01-17","Drought-tolerant understory",5.06402958471941,1.99536871695027,NA,NA
"2020-01-18","Drought-sensitive canopy",85.6742425419884,44.6676881602747,NA,NA
"2020-01-18","Drought-sensitive understory",2.21570115135891,1.18431815301667,NA,NA
"2020-01-18","Drought-tolerant canopy",10.6703095774128,5.17966382875773,NA,NA
"2020-01-18","Drought-tolerant understory",5.05986850568205,2.80641928088386,NA,NA
"2020-01-19","Drought-sensitive canopy",86.4110614901996,41.8935265722745,NA,NA
"2020-01-19","Drought-sensitive understory",2.18928298117422,1.18431815301667,NA,NA
"2020-01-19","Drought-tolerant canopy",10.642934750789,4.74648909574775,NA,NA
"2020-01-19","Drought-tolerant understory",5.05161869001452,2.34559509683068,NA,NA
"2020-01-20","Drought-sensitive canopy",87.136876246167,36.2714715268257,NA,NA
"2020-01-20","Drought-sensitive understory",2.16090319273834,0.84791649865785,NA,NA
"2020-01-20","Drought-tolerant canopy",10.6098079015553,4.92160228568795,NA,NA
"2020-01-20","Drought-tolerant understory",5.04121410276531,1.9999769587908,NA,NA
"2020-01-21","Drought-sensitive canopy",87.8508512346972,19.6541514498681,NA,NA
"2020-01-21","Drought-sensitive understory",2.132383751849,0.529947811661156,NA,NA
"2020-01-21","Drought-tolerant canopy",10.5745456104457,3.38705775279087,NA,NA
"2020-01-21","Drought-tolerant understory",5.03058870898294,1.33178189191369,NA,NA
"2020-01-22","Drought-sensitive canopy",88.552150880597,30.658632965058,NA,NA
"2020-01-22","Drought-sensitive understory",2.1055466243039,0.580638471907006,NA,NA
"2020-01-22","Drought-tolerant canopy",10.5407644581938,3.90778908077096,NA,NA
"2020-01-22","Drought-tolerant understory",5.02167647371589,1.5806269513024,NA,NA
"2020-01-23","Drought-sensitive canopy",89.239939608673,47.981014043617,NA,NA
"2020-01-23","Drought-sensitive understory",2.08221377590077,0.880174191541572,NA,NA
"2020-01-23","Drought-tolerant canopy",10.5120810255335,4.94925173673114,NA,NA
"2020-01-23","Drought-tolerant understory",5.01641136201268,2.28107971106324,NA,NA
"2020-01-24","Drought-sensitive canopy",89.913381843732,46.6907063282681,NA,NA
"2020-01-24","Drought-sensitive understory",2.06420717243731,0.824875289455191,NA,NA
"2020-01-24","Drought-tolerant canopy",10.4921118931984,5.09210723378763,NA,NA
"2020-01-24","Drought-tolerant understory",5.01672733892179,2.17509014873101,NA,NA
"2020-01-25","Drought-sensitive canopy",90.5716420105806,43.7736892432115,NA,NA
"2020-01-25","Drought-sensitive understory",2.05334877971126,0.751143420006682,NA,NA
"2020-01-25","Drought-tolerant canopy",10.4844736419224,4.70501491918296,NA,NA
"2020-01-25","Drought-tolerant understory",5.02455836949172,1.86633794541538,NA,NA
"2020-01-26","Drought-sensitive canopy",91.2138845340256,46.8750360018894,NA,NA
"2020-01-26","Drought-sensitive understory",2.05146056352031,0.870957707860509,NA,NA
"2020-01-26","Drought-tolerant canopy",10.4927828524392,5.0874989919471,NA,NA
"2020-01-26","Drought-tolerant understory",5.04183841877099,2.31794564578749,NA,NA
"2020-01-27","Drought-sensitive canopy",91.8634461132883,47.6584371147798,NA,NA
"2020-01-27","Drought-sensitive understory",2.05776695874054,0.930864851787422,NA,NA
"2020-01-27","Drought-tolerant canopy",10.5148766902403,5.13358141035242,NA,NA
"2020-01-27","Drought-tolerant understory",5.06875709308773,2.13361597216622,NA,NA
"2020-01-28","Drought-sensitive canopy",92.5360300501314,51.0362783838896,NA,NA
"2020-01-28","Drought-sensitive understory",2.06958284392252,1.02763793043859,NA,NA
"2020-01-28","Drought-tolerant canopy",10.5449966074865,5.1750555869172,NA,NA
"2020-01-28","Drought-tolerant understory",5.10312260766121,2.69121323487057,NA,NA
"2020-01-29","Drought-sensitive canopy",93.2193506731735,45.3128420179491,NA,NA
"2020-01-29","Drought-sensitive understory",2.08586585037576,1.12441100908976,NA,NA
"2020-01-29","Drought-tolerant canopy",10.5813656149157,4.67275722629924,NA,NA
"2020-01-29","Drought-tolerant understory",5.14329684087655,2.72807916959482,NA,NA
"2020-01-30","Drought-sensitive canopy",93.9011223110332,42.4741650441815,NA,NA
"2020-01-30","Drought-sensitive understory",2.10557360940979,0.958514302830613,NA,NA
"2020-01-30","Drought-tolerant canopy",10.6222067232657,5.28104514924943,NA,NA
"2020-01-30","Drought-tolerant understory",5.1876416711189,2.79259455536227,NA,NA
"2020-01-31","Drought-sensitive canopy",94.5690592923292,45.1515535535305,NA,NA
"2020-01-31","Drought-sensitive understory",2.1276637523341,0.990771995714335,NA,NA
"2020-01-31","Drought-tolerant canopy",10.6657429432743,5.17966382875773,NA,NA
"2020-01-31","Drought-tolerant understory",5.2345189767734,2.66817202566791,NA,NA
"2020-02-01","Drought-sensitive canopy",NA,49.6860635246138,NA,NA
"2020-02-01","Drought-sensitive understory",NA,1.23500881326252,NA,NA
"2020-02-01","Drought-tolerant canopy",NA,5.36860174421954,NA,NA
"2020-02-01","Drought-tolerant understory",NA,2.88936763401343,NA,NA
"2020-02-02","Drought-sensitive canopy",NA,52.0454833469661,NA,NA
"2020-02-02","Drought-sensitive understory",NA,1.26726650614624,NA,NA
"2020-02-02","Drought-tolerant canopy",NA,5.4930242739139,NA,NA
"2020-02-02","Drought-tolerant understory",NA,3.01839840554832,NA,NA
"2020-02-03","Drought-sensitive canopy",NA,35.4143385444868,NA,NA
"2020-02-03","Drought-sensitive understory",NA,0.898607158903699,NA,NA
"2020-02-03","Drought-tolerant canopy",NA,4.70501491918296,NA,NA
"2020-02-03","Drought-tolerant understory",NA,2.11518300480409,NA,NA
"2020-02-04","Drought-sensitive canopy",NA,44.6262139837099,NA,NA
"2020-02-04","Drought-sensitive understory",NA,1.13823573461135,NA,NA
"2020-02-04","Drought-tolerant canopy",NA,5.08289075010657,NA,NA
"2020-02-04","Drought-tolerant understory",NA,2.63130609094365,NA,NA
"2020-02-05","Drought-sensitive canopy",NA,38.7875715717561,NA,NA
"2020-02-05","Drought-sensitive understory",NA,0.999988479395399,NA,NA
"2020-02-05","Drought-tolerant canopy",NA,4.91238580200689,NA,NA
"2020-02-05","Drought-tolerant understory",NA,2.31333740394696,NA,NA
"2020-02-06","Drought-sensitive canopy",NA,49.8335272635108,NA,NA
"2020-02-06","Drought-sensitive understory",NA,1.23961705510305,NA,NA
"2020-02-06","Drought-tolerant canopy",NA,5.35938526053847,NA,NA
"2020-02-06","Drought-tolerant understory",NA,2.89397587585397,NA,NA
"2020-02-07","Drought-sensitive canopy",NA,55.9302312185344,NA,NA
"2020-02-07","Drought-sensitive understory",NA,1.27648298982731,NA,NA
"2020-02-07","Drought-tolerant canopy",NA,5.33634405133581,NA,NA
"2020-02-07","Drought-tolerant understory",NA,3.19351159548853,NA,NA
"2020-02-08","Drought-sensitive canopy",NA,51.1238349788597,NA,NA
"2020-02-08","Drought-sensitive understory",NA,1.26726650614624,NA,NA
"2020-02-08","Drought-tolerant canopy",NA,5.50684899943549,NA,NA
"2020-02-08","Drought-tolerant understory",NA,2.97692422898354,NA,NA
"2020-02-09","Drought-sensitive canopy",NA,43.1008859344938,NA,NA
"2020-02-09","Drought-sensitive understory",NA,1.02302968859806,NA,NA
"2020-02-09","Drought-tolerant canopy",NA,4.56215942212647,NA,NA
"2020-02-09","Drought-tolerant understory",NA,2.50227531940876,NA,NA
"2020-02-10","Drought-sensitive canopy",NA,38.0226034262278,NA,NA
"2020-02-10","Drought-sensitive understory",NA,0.990771995714335,NA,NA
"2020-02-10","Drought-tolerant canopy",NA,5.05063305722284,NA,NA
"2020-02-10","Drought-tolerant understory",NA,2.29490443658483,NA,NA
"2020-02-11","Drought-sensitive canopy",NA,29.7323763551111,NA,NA
"2020-02-11","Drought-sensitive understory",NA,0.751143420006682,NA,NA
"2020-02-11","Drought-tolerant canopy",NA,3.86631490420617,NA,NA
"2020-02-11","Drought-tolerant understory",NA,1.75113189940208,NA,NA
"2020-02-12","Drought-sensitive canopy",NA,43.6538749553577,NA,NA
"2020-02-12","Drought-sensitive understory",NA,1.15666870197348,NA,NA
"2020-02-12","Drought-tolerant canopy",NA,5.16123086139561,NA,NA
"2020-02-12","Drought-tolerant understory",NA,2.6819967511895,NA,NA
"2020-02-13","Drought-sensitive canopy",NA,50.1054135321022,NA,NA
"2020-02-13","Drought-sensitive understory",NA,1.31334892455156,NA,NA
"2020-02-13","Drought-tolerant canopy",NA,5.62205504544879,NA,NA
"2020-02-13","Drought-tolerant understory",NA,2.98153247082407,NA,NA
"2020-02-14","Drought-sensitive canopy",NA,44.792110689969,NA,NA
"2020-02-14","Drought-sensitive understory",NA,1.18431815301667,NA,NA
"2020-02-14","Drought-tolerant canopy",NA,5.28565339108996,NA,NA
"2020-02-14","Drought-tolerant understory",NA,2.6958214767111,NA,NA
"2020-02-15","Drought-sensitive canopy",NA,51.6676075160425,NA,NA
"2020-02-15","Drought-sensitive understory",NA,1.35482310111635,NA,NA
"2020-02-15","Drought-tolerant canopy",NA,5.46076658103017,NA,NA
"2020-02-15","Drought-tolerant understory",NA,3.04604785659151,NA,NA
"2020-02-16","Drought-sensitive canopy",NA,50.5846706835175,NA,NA
"2020-02-16","Drought-sensitive understory",NA,1.35943134295688,NA,NA
"2020-02-16","Drought-tolerant canopy",NA,5.52067372495708,NA,NA
"2020-02-16","Drought-tolerant understory",NA,3.01839840554832,NA,NA
"2020-02-17","Drought-sensitive canopy",NA,50.08698056474,NA,NA
"2020-02-17","Drought-sensitive understory",NA,1.31334892455156,NA,NA
"2020-02-17","Drought-tolerant canopy",NA,5.88011658851856,NA,NA
"2020-02-17","Drought-tolerant understory",NA,2.95388301978088,NA,NA
"2020-02-18","Drought-sensitive canopy",NA,52.3173696155574,NA,NA
"2020-02-18","Drought-sensitive understory",NA,1.34560661743528,NA,NA
"2020-02-18","Drought-tolerant canopy",NA,5.49763251575443,NA,NA
"2020-02-18","Drought-tolerant understory",NA,3.05065609843205,NA,NA
"2020-02-19","Drought-sensitive canopy",NA,46.1561502747664,NA,NA
"2020-02-19","Drought-sensitive understory",NA,1.16588518565454,NA,NA
"2020-02-19","Drought-tolerant canopy",NA,4.99072591329593,NA,NA
"2020-02-19","Drought-tolerant understory",NA,2.67278026750844,NA,NA
"2020-02-20","Drought-sensitive canopy",NA,51.100793769657,NA,NA
"2020-02-20","Drought-sensitive understory",NA,1.25805002246518,NA,NA
"2020-02-20","Drought-tolerant canopy",NA,5.97688966716973,NA,NA
"2020-02-20","Drought-tolerant understory",NA,2.95388301978088,NA,NA
"2020-02-21","Drought-sensitive canopy",NA,29.1609543668852,NA,NA
"2020-02-21","Drought-sensitive understory",NA,0.71888572712296,NA,NA
"2020-02-21","Drought-tolerant canopy",NA,3.81562424396032,NA,NA
"2020-02-21","Drought-tolerant understory",NA,1.72348244835889,NA,NA
"2020-02-22","Drought-sensitive canopy",NA,21.446757525835,NA,NA
"2020-02-22","Drought-sensitive understory",NA,0.506906602458497,NA,NA
"2020-02-22","Drought-tolerant canopy",NA,3.188903353648,NA,NA
"2020-02-22","Drought-tolerant understory",NA,1.23040057142199,NA,NA
"2020-02-23","Drought-sensitive canopy",NA,40.3912397322612,NA,NA
"2020-02-23","Drought-sensitive understory",NA,1.00920496307646,NA,NA
"2020-02-23","Drought-tolerant canopy",NA,4.61745832421285,NA,NA
"2020-02-23","Drought-tolerant understory",NA,2.39628575707653,NA,NA
"2020-02-24","Drought-sensitive canopy",NA,49.1468992292716,NA,NA
"2020-02-24","Drought-sensitive understory",NA,1.2903077153489,NA,NA
"2020-02-24","Drought-tolerant canopy",NA,5.69117867305676,NA,NA
"2020-02-24","Drought-tolerant understory",NA,2.94927477794035,NA,NA
"2020-02-25","Drought-sensitive canopy",NA,51.2851234432783,NA,NA
"2020-02-25","Drought-sensitive understory",NA,1.29491595718943,NA,NA
"2020-02-25","Drought-tolerant canopy",NA,5.38703471158166,NA,NA
"2020-02-25","Drought-tolerant understory",NA,2.99074895450513,NA,NA
"2020-02-26","Drought-sensitive canopy",NA,46.2667480789392,NA,NA
"2020-02-26","Drought-sensitive understory",NA,1.13823573461135,NA,NA
"2020-02-26","Drought-tolerant canopy",NA,5.11054020114976,NA,NA
"2020-02-26","Drought-tolerant understory",NA,2.73729565327588,NA,NA
"2020-02-27","Drought-sensitive canopy",NA,51.8934113662285,NA,NA
"2020-02-27","Drought-sensitive understory",NA,1.24883353878412,NA,NA
"2020-02-27","Drought-tolerant canopy",NA,5.60362207808666,NA,NA
"2020-02-27","Drought-tolerant understory",NA,2.9999654381862,NA,NA
